zobacz wszystko#bluzy;Bluza z kapturem;99,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/58/0c/580c9c419d1fdaebb62d28132cad069d6d551331.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];89
zobacz wszystko#bluzy;Dopasowana bluza z suwakiem u góry;99,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/e3/b3/e3b349fb4d5a5af2b56e4dbf0875f0c13fbc7fa1.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];91
zobacz wszystko#bluzy;Bluza z nadrukiem;129,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/b5/ee/b5ee7525b89faf01d7a9f9f7736eb639423cb502.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];5
zobacz wszystko#bluzy;Bluza z nadrukiem;89,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/61/89/61892af04109ada820de9d56b9f425c2d6f86aa0.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];45
zobacz wszystko#bluzy;Bluza oversize;79,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/54/5f/545f4e59de5cd69b5e867e420405b67430670d18.jpg],origin[dam],category[ladies_cardigansjumpers_hoodiessweatshirts],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];72
zobacz wszystko#bluzy;Bluza z kapturem;59,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/f9/56/f9568e3124bd7c552f13aeef1b171d30b3e324b2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];66
zobacz wszystko#bluzy;Bluza z kapturem;79,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/a1/a7/a1a7b26018c1e94c35f99aa651708758a80b8a7a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];52
zobacz wszystko#bluzy;Bluza oversize;79,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/85/72/8572b107fe006bff95b6aabadded5aa633314222.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];72
zobacz wszystko#bluzy;Rozpinana bluza z kapturem;59,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/ea/b8/eab8e74463535f4688a9b81853317b15870cb460.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];30
zobacz wszystko#bluzy;Bluza oversize;229,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/39/4c/394c33abaad23646c40a09c67036d83a84abc111.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];14
zobacz wszystko#Kurtki i płaszcze;Płaszcz puffer z kapturem;149,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/85/30/85303c201cfc597ab937b6a0e3d5ca7c37dde30a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];88
zobacz wszystko#Kurtki i płaszcze;Kurtka puffer z kapturem;279,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/28/3b/283bdf99fcfb2c582bfe62f30e54781a0efad167.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];3
zobacz wszystko#Kurtki i płaszcze;Płaszcz puffer z kapturem;219,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/4b/51/4b511aa7ce943d1928e98835b251d0c8a748d42a.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];50
zobacz wszystko#Kurtki i płaszcze;Kurtka puffer z kapturem;279,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/cb/37/cb37d5e4092419a7dc246799ed8175a2c689e5c7.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];30
zobacz wszystko#Kurtki i płaszcze;Płaszcz puffer;149,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/8b/2e/8b2e8b5901681a401f1527ded60ffcce626a2686.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];37
zobacz wszystko#Kurtki i płaszcze;Kurtka puffer z kapturem;349,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/c7/84/c78435bdac7e7931a3945af457dd45b7aff82dad.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];100
zobacz wszystko#Kurtki i płaszcze;Teddy coat;279,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/b9/94/b99447948cc84d07d181970350646f6f126f5fa8.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];42
